session_id,account_id,ip_address,device_fingerprint,login_time,mfa_changed,geo_location,login_success,failed_attempts_prior
SESS-000513,ACCT-00140,116.237.9.236,DEV-NEW-38316,2026-03-04T08:26:00,False,Lagos,True,6
SESS-000514,ACCT-00115,228.175.5.241,DEV-1539,2026-03-04T07:20:00,False,Miami,True,0
SESS-000515,ACCT-00054,47.129.143.97,DEV-4667,2026-03-04T21:39:00,False,Los Angeles,True,1
SESS-000516,ACCT-00041,111.123.2.139,DEV-4642,2026-03-04T21:08:00,False,Dallas,True,0
SESS-000517,ACCT-00190,67.31.80.226,DEV-6731,2026-03-04T17:05:00,False,Dallas,True,1
SESS-000518,ACCT-00028,189.115.65.119,DEV-3588,2026-03-04T13:28:00,False,Atlanta,True,0
SESS-000519,ACCT-00139,230.60.198.57,DEV-6702,2026-03-04T11:27:00,False,New York,True,1
SESS-000520,ACCT-00198,16.64.220.184,DEV-7877,2026-03-04T20:39:00,False,Atlanta,True,1
SESS-000521,ACCT-00166,117.85.155.92,DEV-4365,2026-03-04T11:51:00,False,Dallas,True,1
SESS-000522,ACCT-00068,151.191.11.116,DEV-1009,2026-03-05T03:23:00,False,Boston,True,1
SESS-000523,ACCT-00078,192.253.186.193,DEV-7763,2026-03-04T20:17:00,False,New York,True,0
SESS-000524,ACCT-00012,184.52.87.153,DEV-1761,2026-03-05T04:42:00,False,Chicago,True,0
SESS-000525,ACCT-00198,199.153.121.159,DEV-NEW-14269,2026-03-04T18:40:00,True,Bucharest,True,3
SESS-000526,ACCT-00150,90.98.126.53,DEV-3839,2026-03-04T11:21:00,False,New York,True,0
SESS-000527,ACCT-00063,40.191.169.89,DEV-1972,2026-03-04T07:23:00,False,Los Angeles,True,0
SESS-000528,ACCT-00087,230.17.115.219,DEV-7632,2026-03-05T05:18:00,False,Dallas,True,1
SESS-000529,ACCT-00178,50.125.98.225,DEV-3657,2026-03-05T03:17:00,False,Miami,True,0
SESS-000530,ACCT-00101,110.67.3.208,DEV-9804,2026-03-05T02:12:00,False,New York,True,1
SESS-000531,ACCT-00145,166.118.62.33,DEV-5414,2026-03-05T00:22:00,False,Miami,True,0
SESS-000532,ACCT-00042,114.170.201.81,DEV-3193,2026-03-04T07:57:00,False,New York,True,0
SESS-000533,ACCT-00037,103.101.38.124,DEV-8533,2026-03-04T22:56:00,False,Miami,True,1
SESS-000534,ACCT-00072,99.93.137.165,DEV-2522,2026-03-04T06:30:00,False,Dallas,True,0
SESS-000535,ACCT-00115,151.67.92.102,DEV-8312,2026-03-04T09:20:00,False,Los Angeles,True,0
SESS-000536,ACCT-00026,185.205.65.242,DEV-7939,2026-03-04T13:55:00,False,Miami,True,1
SESS-000537,ACCT-00082,162.204.128.99,DEV-2685,2026-03-04T23:21:00,False,Chicago,True,0
SESS-000538,ACCT-00159,208.117.13.2,DEV-3594,2026-03-04T21:18:00,False,Boston,True,1
SESS-000539,ACCT-00081,16.97.85.181,DEV-2734,2026-03-04T15:13:00,False,Los Angeles,True,1
SESS-000540,ACCT-00177,91.5.162.25,DEV-5438,2026-03-04T17:19:00,False,Houston,True,0
SESS-000541,ACCT-00026,77.121.25.133,DEV-8235,2026-03-04T09:35:00,False,Atlanta,True,1
SESS-000542,ACCT-00164,155.64.191.178,DEV-5117,2026-03-04T21:54:00,False,Chicago,True,0
SESS-000543,ACCT-00024,182.130.164.180,DEV-9842,2026-03-04T14:03:00,False,Los Angeles,True,0
SESS-000544,ACCT-00189,78.247.252.11,DEV-8068,2026-03-04T06:15:00,False,Atlanta,True,1
SESS-000545,ACCT-00148,226.120.87.151,DEV-8045,2026-03-04T13:07:00,False,Seattle,True,0
SESS-000546,ACCT-00092,43.174.239.184,DEV-9894,2026-03-04T07:57:00,False,Miami,True,1
SESS-000547,ACCT-00071,86.183.98.213,DEV-NEW-80973,2026-03-04T23:44:00,False,Moscow,True,8
SESS-000548,ACCT-00180,35.207.88.5,DEV-9321,2026-03-04T22:18:00,False,Miami,True,1
SESS-000549,ACCT-00124,200.86.185.79,DEV-4550,2026-03-05T01:57:00,False,Seattle,True,1
SESS-000550,ACCT-00021,44.81.88.47,DEV-6740,2026-03-04T19:22:00,False,New York,True,0
SESS-000551,ACCT-00137,240.207.86.194,DEV-5913,2026-03-05T04:39:00,False,Atlanta,True,0
SESS-000552,ACCT-00142,195.128.92.166,DEV-1208,2026-03-05T02:06:00,False,Los Angeles,True,0
SESS-000553,ACCT-00042,23.147.89.153,DEV-1187,2026-03-04T15:20:00,False,New York,True,1
SESS-000554,ACCT-00101,114.20.68.105,DEV-7529,2026-03-05T05:40:00,False,New York,True,1
SESS-000555,ACCT-00088,247.184.220.50,DEV-4032,2026-03-04T07:47:00,False,Los Angeles,True,1
SESS-000556,ACCT-00073,184.118.38.13,DEV-2382,2026-03-04T06:38:00,False,Dallas,True,0
SESS-000557,ACCT-00063,138.90.68.42,DEV-5880,2026-03-04T12:51:00,False,Atlanta,True,0
SESS-000558,ACCT-00023,98.2.23.108,DEV-1348,2026-03-04T13:35:00,False,Boston,True,0
SESS-000559,ACCT-00119,83.204.143.103,DEV-2816,2026-03-04T07:16:00,False,Denver,True,0
SESS-000560,ACCT-00122,101.144.111.182,DEV-9613,2026-03-04T10:25:00,False,Seattle,True,0
SESS-000561,ACCT-00004,119.88.102.70,DEV-7941,2026-03-04T13:47:00,False,Los Angeles,True,1
SESS-000562,ACCT-00109,173.56.105.252,DEV-4247,2026-03-04T13:36:00,False,Denver,True,0
SESS-000563,ACCT-00004,67.144.47.248,DEV-8131,2026-03-05T03:04:00,False,Miami,True,0
SESS-000564,ACCT-00052,90.141.147.30,DEV-4221,2026-03-04T19:16:00,False,Atlanta,True,0
SESS-000565,ACCT-00119,134.185.244.244,DEV-7884,2026-03-04T19:15:00,False,New York,True,1
SESS-000566,ACCT-00178,155.149.92.160,DEV-1737,2026-03-04T14:34:00,False,Miami,True,1
SESS-000567,ACCT-00018,26.225.10.23,DEV-9100,2026-03-04T17:36:00,False,Dallas,True,0
SESS-000568,ACCT-00045,11.86.146.144,DEV-4591,2026-03-04T12:14:00,False,Atlanta,True,1
SESS-000569,ACCT-00069,197.254.86.57,DEV-5401,2026-03-04T08:39:00,False,Seattle,True,1
SESS-000570,ACCT-00200,129.199.130.115,DEV-1176,2026-03-04T12:42:00,False,Chicago,True,1
SESS-000571,ACCT-00076,191.115.193.216,DEV-3241,2026-03-04T18:37:00,False,Denver,True,0
SESS-000572,ACCT-00072,51.222.136.17,DEV-1198,2026-03-04T11:54:00,False,New York,True,1
SESS-000573,ACCT-00059,161.160.246.190,DEV-5389,2026-03-04T17:30:00,False,Chicago,True,0
SESS-000574,ACCT-00101,83.8.16.149,DEV-4610,2026-03-04T14:00:00,False,Atlanta,True,0
SESS-000575,ACCT-00068,79.250.210.189,DEV-2537,2026-03-04T07:42:00,False,Miami,True,0
SESS-000576,ACCT-00117,68.141.108.118,DEV-1839,2026-03-04T23:50:00,False,Denver,True,1
SESS-000577,ACCT-00022,216.179.212.66,DEV-7784,2026-03-04T21:24:00,False,Atlanta,True,0
SESS-000578,ACCT-00174,104.34.188.169,DEV-5864,2026-03-04T13:58:00,False,Los Angeles,True,1
SESS-000579,ACCT-00133,9.30.76.116,DEV-8788,2026-03-05T01:29:00,False,Chicago,True,0
SESS-000580,ACCT-00003,86.20.232.167,DEV-7308,2026-03-04T16:30:00,False,New York,True,1
SESS-000581,ACCT-00061,9.172.18.59,DEV-5062,2026-03-04T20:37:00,False,Atlanta,True,1
SESS-000582,ACCT-00109,55.13.202.124,DEV-8209,2026-03-04T14:23:00,False,Houston,True,0
SESS-000583,ACCT-00104,141.69.93.189,DEV-4004,2026-03-04T10:06:00,False,Denver,True,1
SESS-000584,ACCT-00122,72.41.8.198,DEV-9386,2026-03-05T03:55:00,False,Atlanta,True,1
SESS-000585,ACCT-00085,174.23.198.121,DEV-4362,2026-03-04T17:14:00,False,Dallas,True,1
SESS-000586,ACCT-00053,179.246.204.7,DEV-6159,2026-03-04T11:46:00,False,Seattle,True,0
SESS-000587,ACCT-00172,36.71.60.178,DEV-8461,2026-03-05T01:29:00,False,New York,True,1
SESS-000588,ACCT-00166,196.39.205.175,DEV-8254,2026-03-04T20:25:00,False,New York,True,1
SESS-000589,ACCT-00101,196.35.205.196,DEV-3668,2026-03-04T08:05:00,False,Dallas,True,0
SESS-000590,ACCT-00122,149.90.41.173,DEV-9790,2026-03-05T01:48:00,False,Chicago,True,1
SESS-000591,ACCT-00031,180.165.104.198,DEV-4823,2026-03-04T20:17:00,False,Atlanta,True,0
SESS-000592,ACCT-00118,137.216.157.157,DEV-5299,2026-03-04T06:12:00,False,Chicago,True,1
SESS-000593,ACCT-00151,53.120.44.173,DEV-4889,2026-03-04T07:01:00,False,Seattle,True,1
SESS-000594,ACCT-00176,178.9.57.73,DEV-6878,2026-03-05T02:31:00,False,Dallas,True,1
SESS-000595,ACCT-00116,154.91.32.158,DEV-NEW-54561,2026-03-04T18:59:00,False,Unknown,True,3
SESS-000596,ACCT-00095,136.83.139.60,DEV-9398,2026-03-05T02:43:00,False,Miami,True,0
SESS-000597,ACCT-00014,174.38.238.186,DEV-9827,2026-03-05T05:40:00,False,Los Angeles,True,1
SESS-000598,ACCT-00121,99.192.138.170,DEV-4633,2026-03-04T06:11:00,False,Los Angeles,True,1
SESS-000599,ACCT-00166,27.194.129.226,DEV-3325,2026-03-04T07:46:00,False,Boston,True,0
SESS-000600,ACCT-00085,199.23.58.122,DEV-NEW-17130,2026-03-04T21:19:00,False,Unknown,True,9
SESS-000601,ACCT-00162,226.24.104.8,DEV-9407,2026-03-04T21:13:00,False,Boston,True,0
SESS-000602,ACCT-00133,117.81.205.39,DEV-9662,2026-03-04T08:14:00,False,Chicago,True,1
SESS-000603,ACCT-00141,214.153.167.193,DEV-1494,2026-03-04T16:06:00,False,New York,True,1
SESS-000604,ACCT-00038,149.173.94.165,DEV-8650,2026-03-05T04:31:00,False,Miami,True,0
SESS-000605,ACCT-00020,109.57.197.220,DEV-2805,2026-03-04T06:04:00,False,Chicago,True,1
SESS-000606,ACCT-00104,143.16.68.216,DEV-1274,2026-03-04T06:31:00,False,Houston,True,0
SESS-000607,ACCT-00117,255.215.99.173,DEV-NEW-44676,2026-03-04T11:58:00,True,Bucharest,True,8
SESS-000608,ACCT-00153,48.129.171.134,DEV-8938,2026-03-05T04:13:00,False,New York,True,0
SESS-000609,ACCT-00046,208.73.152.42,DEV-NEW-96196,2026-03-04T16:04:00,True,Bucharest,True,3
SESS-000610,ACCT-00150,245.114.234.94,DEV-5073,2026-03-04T11:19:00,False,New York,True,0
SESS-000611,ACCT-00142,116.207.30.64,DEV-7172,2026-03-05T01:27:00,False,Atlanta,True,0
SESS-000612,ACCT-00034,63.192.162.35,DEV-6051,2026-03-04T16:01:00,False,New York,True,1
SESS-000613,ACCT-00091,66.40.225.203,DEV-7016,2026-03-04T20:30:00,False,Miami,True,0
SESS-000614,ACCT-00063,70.75.60.91,DEV-8401,2026-03-05T05:57:00,False,Atlanta,True,0
SESS-000615,ACCT-00133,106.77.101.246,DEV-3083,2026-03-04T19:39:00,False,Houston,True,1
SESS-000616,ACCT-00010,155.208.145.150,DEV-2207,2026-03-04T21:49:00,False,Chicago,True,1
SESS-000617,ACCT-00149,248.89.69.192,DEV-1827,2026-03-04T22:32:00,False,Miami,True,0
SESS-000618,ACCT-00155,43.210.65.3,DEV-7288,2026-03-04T12:17:00,False,Denver,True,1
SESS-000619,ACCT-00019,150.208.90.49,DEV-6648,2026-03-05T01:25:00,False,Denver,True,0
SESS-000620,ACCT-00151,203.126.110.83,DEV-8822,2026-03-05T02:35:00,False,Denver,True,1
SESS-000621,ACCT-00182,48.190.222.4,DEV-5933,2026-03-05T02:51:00,False,Los Angeles,True,0
SESS-000622,ACCT-00066,134.128.126.25,DEV-6363,2026-03-04T07:40:00,False,Houston,True,0
SESS-000623,ACCT-00196,254.64.206.3,DEV-1480,2026-03-04T11:16:00,False,New York,True,0
SESS-000624,ACCT-00075,251.238.204.38,DEV-2103,2026-03-05T04:16:00,False,Miami,True,0
SESS-000625,ACCT-00009,19.111.153.31,DEV-1273,2026-03-05T01:15:00,False,Houston,True,1
SESS-000626,ACCT-00083,216.240.67.9,DEV-9849,2026-03-05T03:41:00,False,Denver,True,1
SESS-000627,ACCT-00172,191.69.151.233,DEV-1186,2026-03-04T11:27:00,False,Seattle,True,0
SESS-000628,ACCT-00015,87.118.15.146,DEV-8937,2026-03-04T13:58:00,False,Denver,True,1
SESS-000629,ACCT-00156,160.133.205.33,DEV-9932,2026-03-04T09:29:00,False,New York,True,1
SESS-000630,ACCT-00103,22.242.186.63,DEV-1045,2026-03-04T06:08:00,False,Atlanta,True,1
SESS-000631,ACCT-00105,111.170.245.40,DEV-5757,2026-03-04T23:57:00,False,New York,True,1
SESS-000632,ACCT-00064,126.131.61.182,DEV-3676,2026-03-04T16:29:00,False,Seattle,True,0
SESS-000633,ACCT-00019,170.161.207.25,DEV-1208,2026-03-04T22:27:00,False,New York,True,1
SESS-000634,ACCT-00126,44.37.254.254,DEV-6728,2026-03-05T03:55:00,False,New York,True,0
SESS-000635,ACCT-00108,196.91.23.38,DEV-6464,2026-03-05T01:38:00,False,Dallas,True,0
SESS-000636,ACCT-00152,50.107.235.11,DEV-4110,2026-03-04T22:31:00,False,Miami,True,0
SESS-000637,ACCT-00076,71.229.146.141,DEV-1001,2026-03-04T16:35:00,False,Miami,True,1
SESS-000638,ACCT-00111,107.65.115.81,DEV-NEW-18609,2026-03-05T00:14:00,False,Lagos,True,10
SESS-000639,ACCT-00106,19.241.17.251,DEV-6853,2026-03-05T02:45:00,False,Los Angeles,True,1
SESS-000640,ACCT-00178,43.177.40.69,DEV-6761,2026-03-05T04:26:00,False,Denver,True,0
SESS-000641,ACCT-00066,143.181.0.89,DEV-NEW-55392,2026-03-04T08:30:00,False,Unknown,True,4
SESS-000642,ACCT-00083,67.138.200.172,DEV-6992,2026-03-04T21:25:00,False,Houston,True,0
SESS-000643,ACCT-00102,211.242.1.13,DEV-NEW-47362,2026-03-04T22:47:00,False,Lagos,True,3
SESS-000644,ACCT-00184,31.141.9.195,DEV-5073,2026-03-04T16:38:00,False,Dallas,True,0
SESS-000645,ACCT-00046,7.107.195.101,DEV-3626,2026-03-05T00:25:00,False,New York,True,0
SESS-000646,ACCT-00132,142.204.142.161,DEV-1344,2026-03-05T00:34:00,False,Atlanta,True,0
SESS-000647,ACCT-00039,156.173.46.249,DEV-7260,2026-03-04T11:22:00,False,Miami,True,1
SESS-000648,ACCT-00182,185.121.175.185,DEV-7840,2026-03-04T12:57:00,False,Chicago,True,0
SESS-000649,ACCT-00015,253.239.153.68,DEV-1338,2026-03-05T02:38:00,False,Boston,True,0
SESS-000650,ACCT-00196,125.21.247.249,DEV-1697,2026-03-04T20:44:00,False,Dallas,True,0
SESS-000651,ACCT-00011,154.47.144.222,DEV-4643,2026-03-04T10:00:00,False,Los Angeles,True,0
SESS-000652,ACCT-00052,208.199.193.26,DEV-2576,2026-03-04T10:57:00,False,Seattle,True,1
SESS-000653,ACCT-00142,88.83.204.62,DEV-4055,2026-03-04T07:36:00,False,Los Angeles,True,0
SESS-000654,ACCT-00153,76.232.81.38,DEV-1296,2026-03-04T07:06:00,False,Seattle,True,0
SESS-000655,ACCT-00154,2.243.244.244,DEV-5466,2026-03-05T05:08:00,False,Seattle,True,1
SESS-000656,ACCT-00076,246.29.70.236,DEV-4222,2026-03-05T05:49:00,False,Los Angeles,True,1
SESS-000657,ACCT-00193,191.37.173.187,DEV-NEW-41965,2026-03-04T19:19:00,True,Unknown,True,10
SESS-000658,ACCT-00100,224.208.92.64,DEV-6352,2026-03-04T10:30:00,False,Dallas,True,1
SESS-000659,ACCT-00001,36.196.37.190,DEV-9759,2026-03-04T06:27:00,False,Miami,True,0
SESS-000660,ACCT-00034,233.229.3.56,DEV-7361,2026-03-05T00:57:00,False,Boston,True,1
SESS-000661,ACCT-00013,101.121.21.102,DEV-7484,2026-03-04T07:46:00,False,Houston,True,1
SESS-000662,ACCT-00003,188.44.219.69,DEV-1131,2026-03-04T10:24:00,False,Dallas,True,0
SESS-000663,ACCT-00003,12.60.84.16,DEV-4887,2026-03-05T02:01:00,False,New York,True,0
SESS-000664,ACCT-00094,68.173.80.177,DEV-4277,2026-03-05T02:45:00,False,Atlanta,True,1
SESS-000665,ACCT-00146,94.118.57.148,DEV-4058,2026-03-05T02:23:00,False,Denver,True,0
SESS-000666,ACCT-00013,111.22.68.221,DEV-8593,2026-03-05T00:12:00,False,Seattle,True,1
SESS-000667,ACCT-00076,208.139.70.12,DEV-6226,2026-03-04T14:47:00,False,Miami,True,1
SESS-000668,ACCT-00178,58.46.63.143,DEV-1266,2026-03-04T17:14:00,False,Boston,True,0
SESS-000669,ACCT-00184,90.179.108.73,DEV-5636,2026-03-04T19:17:00,False,Seattle,True,1
SESS-000670,ACCT-00104,153.189.76.32,DEV-9082,2026-03-04T11:43:00,False,Dallas,True,1
SESS-000671,ACCT-00014,98.6.120.249,DEV-7691,2026-03-04T19:54:00,False,Los Angeles,True,1
SESS-000672,ACCT-00036,8.229.5.76,DEV-8354,2026-03-04T20:26:00,False,Chicago,True,1
SESS-000673,ACCT-00104,91.32.187.130,DEV-NEW-57863,2026-03-04T12:42:00,True,Lagos,True,6
SESS-000674,ACCT-00175,59.46.216.128,DEV-NEW-22306,2026-03-04T21:03:00,False,Bucharest,True,8
SESS-000675,ACCT-00135,96.66.91.66,DEV-5951,2026-03-04T08:06:00,False,Los Angeles,True,0
SESS-000676,ACCT-00063,114.135.28.182,DEV-7150,2026-03-04T16:29:00,False,Miami,True,1
SESS-000677,ACCT-00055,178.239.27.82,DEV-8540,2026-03-04T16:55:00,False,Los Angeles,True,0
SESS-000678,ACCT-00195,164.203.222.247,DEV-5920,2026-03-04T23:54:00,False,Denver,True,0
SESS-000679,ACCT-00110,142.120.99.226,DEV-6280,2026-03-04T10:12:00,False,Dallas,True,1
SESS-000680,ACCT-00068,118.202.3.96,DEV-8679,2026-03-05T01:05:00,False,New York,True,0
SESS-000681,ACCT-00063,123.242.45.139,DEV-5347,2026-03-05T05:41:00,False,Houston,True,0
SESS-000682,ACCT-00165,42.13.184.111,DEV-9009,2026-03-04T12:20:00,False,Houston,True,0
SESS-000683,ACCT-00049,177.245.108.202,DEV-3183,2026-03-04T10:54:00,False,Houston,True,1
SESS-000684,ACCT-00075,223.68.164.62,DEV-3684,2026-03-04T12:21:00,False,Denver,True,1
SESS-000685,ACCT-00097,168.95.132.43,DEV-8197,2026-03-05T02:15:00,False,Atlanta,True,0
SESS-000686,ACCT-00160,58.173.72.12,DEV-3239,2026-03-04T11:26:00,False,Houston,True,0
SESS-000687,ACCT-00006,177.0.33.109,DEV-4094,2026-03-04T14:34:00,False,Houston,True,0
SESS-000688,ACCT-00133,55.152.253.169,DEV-2156,2026-03-04T10:43:00,False,Dallas,True,0
SESS-000689,ACCT-00156,124.169.164.221,DEV-NEW-21023,2026-03-05T04:57:00,False,Bucharest,True,8
SESS-000690,ACCT-00033,235.226.165.112,DEV-2137,2026-03-04T07:57:00,False,Houston,True,0
SESS-000691,ACCT-00032,202.145.125.55,DEV-NEW-98268,2026-03-04T19:25:00,True,Moscow,True,9
SESS-000692,ACCT-00161,234.65.252.116,DEV-8658,2026-03-04T11:08:00,False,Atlanta,True,0
SESS-000693,ACCT-00053,227.17.203.103,DEV-5894,2026-03-04T20:08:00,False,Atlanta,True,0
SESS-000694,ACCT-00114,93.26.121.97,DEV-NEW-14528,2026-03-05T01:03:00,False,Bucharest,True,5
SESS-000695,ACCT-00160,35.147.43.187,DEV-1615,2026-03-04T16:23:00,False,Atlanta,True,1
SESS-000696,ACCT-00187,70.9.222.122,DEV-NEW-58080,2026-03-04T22:55:00,True,Unknown,True,10
SESS-000697,ACCT-00108,238.1.220.213,DEV-3619,2026-03-05T01:25:00,False,New York,True,0
SESS-000698,ACCT-00063,207.182.206.227,DEV-5298,2026-03-04T12:30:00,False,Denver,True,0
SESS-000699,ACCT-00073,81.248.106.27,DEV-9564,2026-03-04T15:07:00,False,Houston,True,1
SESS-000700,ACCT-00192,182.142.39.66,DEV-9291,2026-03-05T00:29:00,False,Denver,True,0
SESS-000701,ACCT-00151,209.160.7.222,DEV-5621,2026-03-04T16:45:00,False,Dallas,True,0
SESS-000702,ACCT-00037,76.110.65.34,DEV-4644,2026-03-04T20:53:00,False,Dallas,True,1
SESS-000703,ACCT-00098,41.38.53.85,DEV-5723,2026-03-04T09:26:00,False,Boston,True,1
SESS-000704,ACCT-00059,180.37.93.176,DEV-8379,2026-03-04T06:08:00,False,Denver,True,0
SESS-000705,ACCT-00036,249.155.254.77,DEV-3828,2026-03-05T02:11:00,False,Chicago,True,1
SESS-000706,ACCT-00102,179.251.32.217,DEV-9411,2026-03-04T23:12:00,False,Boston,True,0
SESS-000707,ACCT-00033,165.247.29.85,DEV-9956,2026-03-04T23:56:00,False,Miami,True,0
SESS-000708,ACCT-00100,179.39.102.179,DEV-5184,2026-03-04T19:07:00,False,Dallas,True,1
SESS-000709,ACCT-00103,154.138.200.7,DEV-6317,2026-03-05T01:37:00,False,Boston,True,1
SESS-000710,ACCT-00176,146.198.98.227,DEV-9873,2026-03-04T15:11:00,False,Houston,True,0
SESS-000711,ACCT-00159,40.103.202.206,DEV-2955,2026-03-04T21:10:00,False,New York,True,0
SESS-000712,ACCT-00147,22.196.205.34,DEV-1121,2026-03-04T20:14:00,False,Los Angeles,True,1
SESS-000713,ACCT-00083,188.230.208.244,DEV-5551,2026-03-04T16:52:00,False,Seattle,True,1
SESS-000714,ACCT-00171,83.167.183.228,DEV-9086,2026-03-04T19:36:00,False,Seattle,True,0
SESS-000715,ACCT-00045,71.2.3.14,DEV-7331,2026-03-04T20:42:00,False,Boston,True,1
SESS-000716,ACCT-00087,207.67.149.175,DEV-1941,2026-03-04T20:09:00,False,Seattle,True,0
SESS-000717,ACCT-00107,84.54.78.45,DEV-5205,2026-03-04T14:42:00,False,Miami,True,1
SESS-000718,ACCT-00018,157.241.151.2,DEV-3354,2026-03-05T02:05:00,False,Houston,True,0
SESS-000719,ACCT-00136,110.8.119.215,DEV-6214,2026-03-05T00:14:00,False,Atlanta,True,0
SESS-000720,ACCT-00187,246.125.209.50,DEV-NEW-15974,2026-03-04T06:40:00,True,Unknown,True,7
SESS-000721,ACCT-00040,165.210.31.45,DEV-1740,2026-03-04T23:29:00,False,Seattle,True,0
SESS-000722,ACCT-00139,58.15.142.192,DEV-2133,2026-03-05T00:15:00,False,Houston,True,1
SESS-000723,ACCT-00172,198.221.33.211,DEV-8792,2026-03-05T01:55:00,False,Dallas,True,1
SESS-000724,ACCT-00148,216.139.172.254,DEV-3504,2026-03-04T10:36:00,False,Boston,True,1
SESS-000725,ACCT-00029,157.138.6.77,DEV-6206,2026-03-04T19:17:00,False,New York,True,1
SESS-000726,ACCT-00053,193.251.153.253,DEV-9346,2026-03-04T18:53:00,False,New York,True,1
SESS-000727,ACCT-00128,147.128.9.228,DEV-6517,2026-03-04T13:36:00,False,Dallas,True,0
SESS-000728,ACCT-00036,1.86.128.70,DEV-3410,2026-03-04T20:45:00,False,New York,True,0
SESS-000729,ACCT-00024,154.71.170.134,DEV-5593,2026-03-05T00:06:00,False,Dallas,True,0
SESS-000730,ACCT-00120,40.20.116.25,DEV-8209,2026-03-04T16:39:00,False,Atlanta,True,1
SESS-000731,ACCT-00074,93.187.58.169,DEV-6058,2026-03-04T21:42:00,False,Los Angeles,True,1
SESS-000732,ACCT-00189,134.81.103.1,DEV-9206,2026-03-05T05:26:00,False,Boston,True,0
SESS-000733,ACCT-00156,134.202.141.28,DEV-7885,2026-03-05T03:53:00,False,Chicago,True,0
SESS-000734,ACCT-00166,249.219.15.189,DEV-6907,2026-03-04T11:44:00,False,Boston,True,1
SESS-000735,ACCT-00184,43.235.215.215,DEV-8873,2026-03-04T15:33:00,False,Miami,True,0
SESS-000736,ACCT-00026,50.1.196.104,DEV-3978,2026-03-04T21:08:00,False,Dallas,True,0
SESS-000737,ACCT-00169,23.190.47.252,DEV-9677,2026-03-05T05:15:00,False,Los Angeles,True,1
SESS-000738,ACCT-00139,200.75.195.211,DEV-6927,2026-03-04T16:03:00,False,Seattle,True,1
SESS-000739,ACCT-00107,215.11.215.238,DEV-3502,2026-03-05T02:15:00,False,Houston,True,0
SESS-000740,ACCT-00118,168.242.60.116,DEV-9234,2026-03-04T13:30:00,False,Dallas,True,0
SESS-000741,ACCT-00039,121.28.18.182,DEV-8019,2026-03-04T13:46:00,False,Seattle,True,1
SESS-000742,ACCT-00183,115.28.143.208,DEV-8635,2026-03-05T03:46:00,False,Atlanta,True,1
SESS-000743,ACCT-00181,203.227.215.128,DEV-6143,2026-03-05T03:24:00,False,Seattle,True,0
SESS-000744,ACCT-00152,139.20.231.192,DEV-4442,2026-03-05T00:35:00,False,Atlanta,True,0
SESS-000745,ACCT-00091,127.29.154.95,DEV-9354,2026-03-04T16:56:00,False,Dallas,True,1
SESS-000746,ACCT-00043,54.134.226.106,DEV-4364,2026-03-05T00:46:00,False,Boston,True,0
SESS-000747,ACCT-00040,123.204.40.39,DEV-4896,2026-03-05T05:23:00,False,Dallas,True,1
SESS-000748,ACCT-00175,240.14.170.189,DEV-2445,2026-03-04T09:54:00,False,Boston,True,0
SESS-000749,ACCT-00040,203.198.50.131,DEV-3192,2026-03-05T04:05:00,False,New York,True,1
SESS-000750,ACCT-00002,184.18.60.13,DEV-8449,2026-03-04T19:14:00,False,Dallas,True,0
SESS-000751,ACCT-00057,151.73.198.142,DEV-4784,2026-03-04T11:00:00,False,Houston,True,1
SESS-000752,ACCT-00181,170.155.232.236,DEV-1757,2026-03-04T20:54:00,False,Houston,True,1
SESS-000753,ACCT-00012,118.211.115.250,DEV-4129,2026-03-04T17:11:00,False,Seattle,True,1
SESS-000754,ACCT-00177,114.120.51.197,DEV-3798,2026-03-04T22:37:00,False,Houston,True,0
SESS-000755,ACCT-00083,11.162.225.174,DEV-1536,2026-03-05T03:34:00,False,Seattle,True,0
SESS-000756,ACCT-00165,159.113.140.182,DEV-5590,2026-03-04T22:19:00,False,Miami,True,0
SESS-000757,ACCT-00080,138.107.53.249,DEV-2250,2026-03-04T23:22:00,False,Miami,True,0
SESS-000758,ACCT-00079,167.52.78.240,DEV-4716,2026-03-04T07:45:00,False,Seattle,True,0
SESS-000759,ACCT-00051,30.166.201.210,DEV-9746,2026-03-04T21:09:00,False,Dallas,True,0
SESS-000760,ACCT-00191,113.230.228.138,DEV-NEW-17004,2026-03-05T03:48:00,True,Moscow,True,7
SESS-000761,ACCT-00200,110.149.134.106,DEV-8750,2026-03-04T18:11:00,False,Dallas,True,1
SESS-000762,ACCT-00007,210.216.218.245,DEV-5885,2026-03-04T13:54:00,False,New York,True,0
SESS-000763,ACCT-00111,157.163.245.56,DEV-9169,2026-03-04T10:35:00,False,Boston,True,0
SESS-000764,ACCT-00031,94.231.82.154,DEV-3413,2026-03-04T23:00:00,False,Atlanta,True,0
SESS-000765,ACCT-00027,199.106.19.35,DEV-2453,2026-03-05T01:05:00,False,Seattle,True,1
SESS-000766,ACCT-00181,42.116.116.45,DEV-5916,2026-03-05T03:55:00,False,Los Angeles,True,1
SESS-000767,ACCT-00189,89.130.126.150,DEV-8091,2026-03-05T00:46:00,False,Denver,True,0
SESS-000768,ACCT-00120,75.196.241.182,DEV-5171,2026-03-04T16:14:00,False,Denver,True,0
SESS-000769,ACCT-00187,147.182.145.167,DEV-2348,2026-03-05T03:34:00,False,Atlanta,True,1
SESS-000770,ACCT-00190,30.217.32.114,DEV-1048,2026-03-05T02:48:00,False,Seattle,True,0
